ID,ERGO_Prob,ERGO2_Prob,NetTCR_Prob,NetTCR22_Prob,TITAN_Prob,EPACT_Prob,PanPep_Prob,SCEPTR_Prob
fp_2578,0.004599285311996937,0.0024505334440618,0.47575027,0.5631106,0.056051306426525116,0.22826482,0.21349126,0.5
fp_2579,0.0012587676756083965,0.2034209668636322,0.48985535,0.9706829,0.022974500432610512,0.20553368,0.2296911,0.5
fp_2580,5.1942911777347334e-11,0.0679493099451065,0.044781953,0.9804286,0.02853444777429104,0.45813078,0.2048686,0.4
fp_2581,2.9708957516305645e-11,0.0187158826738595,0.044855922,0.24598885,0.05970848724246025,0.26729807,0.17959268,0.4
fp_2582,4.770933995090765e-11,0.6315520405769348,0.037096977,0.35964945,0.00980295054614544,0.45683166,0.20455588,0.4
fp_2583,1.1519929454806288e-10,0.0121847856789827,0.044297695,0.6671594,0.02594376727938652,0.2945101,0.2178306,0.4
fp_2584,3.728207673137085e-11,0.6322983503341675,0.04254219,0.5067988,0.0012607492972165346,0.31700397,0.28359458,0.4
fp_2585,1.348430533898437e-10,0.1906051635742187,0.051328152,0.2454673,0.07472151517868042,0.024866652,0.17918493,0.2
fp_2586,1.0860087273911745e-09,0.5765579342842102,0.048210055,0.23498023,0.012460608966648579,0.50153244,0.248905,0.2
fp_2587,9.482527263404705e-11,0.0085041671991348,0.034921885,0.11554557,0.12949202954769135,0.39213824,0.17931035,0.4
fp_2588,5.069573927318771e-11,0.2361325770616531,0.046320885,0.2710297,0.021100925281643867,0.36587304,0.28707838,0.4
fp_2589,1.8887225117225626e-11,0.0564284846186637,0.041405827,0.6360294,0.04755185917019844,0.3259695,0.20548472,0.2
fp_2590,1.9222821251441147e-11,0.2347328960895538,0.057040244,0.33838066,0.009675469249486923,0.23329456,0.20727047,0.4
fp_2591,8.357469577502386e-11,0.0153210526332259,0.044652283,0.5146967,0.09480096399784088,0.36456054,0.23754661,0.4
fp_2592,1.4750228594095915e-08,0.3118882775306701,0.04193002,0.38991743,0.019607722759246826,0.41296828,0.21242125,0.4
fp_2593,9.016521557159152e-11,0.0338952839374542,0.04126638,0.6008829,0.07859630137681961,0.29720873,0.1603279,0.4
fp_2594,3.8671881669172237e-11,0.6352762579917908,0.045023292,0.33628988,0.007979471236467361,0.4409944,0.27321723,0.4
fp_2595,5.2478171114200833e-11,0.1701286882162094,0.03845656,0.13354796,0.058365147560834885,0.28026167,0.21855499,0.4
fp_2596,1.9618948132738012e-10,0.5661837458610535,0.036021948,0.24548252,0.005628550890833139,0.42065036,0.2493189,0.4
fp_2597,4.400373815327541e-11,0.1519181877374649,0.0447641,0.18712363,0.034215379506349564,0.3944105,0.1794252,0.4
fp_2598,1.8376055885283016e-11,0.2946233451366424,0.052672535,0.4120203,0.004040102940052748,0.39934114,0.24662527,0.4
fp_2599,5.013822135246926e-10,0.0540198758244514,0.043064624,0.3173924,0.06192478537559509,0.319933,0.17707923,0.4
fp_2600,3.1709113113009835e-10,0.3533397018909454,0.034770608,0.26477575,0.01389753632247448,0.4025214,0.16519654,0.4
fp_2601,3.135200710158159e-10,0.5386273264884949,0.043761313,0.71479154,0.014008314348757267,0.35340697,0.2901715,0.4
fp_2602,2.2958877854417636e-11,0.2762938141822815,0.031546414,0.49000722,0.009049267508089542,0.4911022,0.21306096,0.4
fp_2603,8.07031247385126e-11,0.359991043806076,0.045555174,0.6827513,0.008721004240214825,0.35287648,0.21954998,0.2
fp_2604,1.0314234188957272e-10,0.5959378480911255,0.045792967,0.38618433,0.002711901441216469,0.46306685,0.28340492,0.2
fp_2605,1.4393191499761926e-11,0.6208530068397522,0.05176741,0.4306222,0.02860172651708126,0.27640304,0.22897623,0.4
fp_2606,2.4468749942885282e-11,0.0297543872147798,0.036515296,0.39578632,0.011529387906193733,0.4926032,0.16135436,0.2
fp_2607,4.2070912725789e-11,0.5381820201873779,0.05727595,0.4566412,0.05931709334254265,0.2575621,0.33183596,0.4
fp_2608,2.905355123150599e-10,0.3019772469997406,0.033417344,0.6902802,0.034203626215457916,0.41889638,0.16974397,0.4
fp_2609,8.620573005435617e-12,0.5637245774269104,0.04394138,0.38568693,0.017191767692565918,0.12883954,0.33073485,0.4
fp_2610,1.2492291055765659e-11,0.04829091578722,0.037521034,0.5167179,0.004144417122006416,0.13536343,0.2885894,0.2
fp_2611,1.798920734596976e-11,0.5984998345375061,0.047306806,0.6458812,0.05023740604519844,0.29544085,0.2478221,0.4
fp_2612,5.62704813300563e-11,0.3153944611549377,0.041735858,0.27717382,0.015681304037570953,0.39552662,0.29392862,0.4
fp_2613,2.2249847797528588e-10,0.595400333404541,0.045377463,0.48936933,0.02384248934686184,0.4629627,0.32198057,0.2
fp_2614,2.9379026988962664e-11,0.2645494937896728,0.036160618,0.32410058,0.012753639370203018,0.4086182,0.20425251,0.4
fp_2615,2.295156772968987e-11,0.0190581940114498,0.045346737,0.39485654,0.018099665641784668,0.38660216,0.19821738,0.4
fp_2616,1.5146236695406934e-11,0.6200414896011353,0.038558334,0.40712133,0.06335785239934921,0.41889942,0.18634623,0.4
fp_2617,3.934941608663145e-11,0.0538144893944263,0.05652705,0.6009635,0.006271596532315016,0.20527136,0.33903885,0.4
fp_2618,4.560469710201964e-11,0.6243091225624084,0.035288632,0.2657873,0.009915176779031754,0.47661802,0.21390012,0.4
fp_2619,2.661845743823221e-10,0.1277404874563217,0.029417783,0.51086175,0.028170553967356682,0.16379476,0.22017717,0.4
fp_2620,4.9237506433152944e-11,0.6476966142654419,0.047516376,0.34234154,0.03127989172935486,0.2959129,0.1795047,0.4
fp_2621,1.2589838026266786e-11,0.6140828728675842,0.03879741,0.6224624,0.022004755213856697,0.33288237,0.3160538,0.4
fp_2622,6.487349546446808e-11,0.0837575271725654,0.04864028,0.46678463,0.01104804314672947,0.18696181,0.18237573,0.4
fp_2623,1.9918735064128334e-11,0.0233628395944833,0.046845287,0.6132175,0.00555846095085144,0.32733437,0.26122662,0.2
fp_2624,3.5464582659461286e-11,0.0740570798516273,0.09968439,0.30676687,0.0335947684943676,0.1605006,0.15486225,0.4
fp_2625,1.6254600443410538e-10,0.0614424087107181,0.039103776,0.582648,0.014680791646242142,0.18993716,0.24165085,0.4
fp_2626,1.656874498712213e-10,0.0527477487921714,0.062503904,0.31484306,0.056762196123600006,0.12174308,0.27466774,0.4
fp_2627,4.517753185440121e-11,0.6330704689025879,0.044881403,0.49488562,0.04917939379811287,0.08325029,0.23852788,0.2
fp_2628,1.8423046074800276e-11,0.0615755096077919,0.08764288,0.27908772,0.03613348305225372,0.17175573,0.20164874,0.4
fp_2629,1.841113893286117e-11,0.0292043983936309,0.04513228,0.70448637,0.007079557981342077,0.216549,0.31766036,0.4
fp_2630,4.3554196360595654e-10,0.0764238163828849,0.05228585,0.35721883,0.04998830705881119,0.18977396,0.14427698,0.4
fp_2631,3.476000043356464e-11,0.464419811964035,0.044083774,0.5556981,0.026600265875458717,0.3432347,0.33348283,0.4
fp_2632,6.03035815727182e-11,0.6470146179199219,0.06817189,0.37589085,0.02975049987435341,0.3088891,0.25726336,0.4
fp_2633,3.068138451634006e-11,0.4064695537090301,0.04651329,0.3037625,0.018660113215446472,0.15501398,0.31109452,0.4
fp_2634,4.31799700162383e-11,0.0433400198817253,0.050700188,0.29619122,0.025835590437054634,0.21169724,0.17949525,0.4
fp_2635,2.213457542254993e-11,0.0809886679053306,0.047416925,0.64309365,0.013893882744014263,0.089164816,0.21036404,0.4
fp_2636,3.876870699470736e-11,0.0910744220018386,0.10454103,0.38739952,0.00891029741615057,0.041522007,0.23768872,0.4
fp_2637,2.9139685109313973e-10,0.0654070600867271,0.031803995,0.5474009,0.01887504570186138,0.4274935,0.29196724,0.2
fp_2638,7.350023367713732e-11,0.0602138079702854,0.03920129,0.64950943,0.05104348063468933,0.28163397,0.14086692,0.4
fp_2639,8.477322177569135e-10,0.7183741927146912,0.03745085,0.63199675,0.005816817283630371,0.3339664,0.23779261,0.4
fp_2640,1.1912591572904585e-11,0.0378098785877227,0.050318122,0.33057454,0.007105744909495115,0.20019008,0.19666487,0.4
fp_2641,1.5277386300471818e-10,0.7099416851997375,0.033587635,0.6566482,0.002491983352228999,0.22280684,0.295334,0.4
fp_2642,7.59971391373071e-11,0.1734129190444946,0.044332087,0.66593945,0.03805769234895706,0.33822256,0.19609854,0.4
fp_2643,1.3960473402296891e-11,0.681359589099884,0.039616585,0.32322592,0.005062322597950697,0.20266317,0.27631658,0.2
fp_2644,6.615452630143182e-11,0.0508263781666755,0.051068485,0.38446712,0.052688147872686386,0.13920978,0.15665257,0.4
fp_2645,1.343480882098902e-10,0.6785499453544617,0.045703292,0.40809926,0.011466283351182938,0.27527356,0.2777269,0.4
fp_2646,2.0347655851904456e-11,0.1028044447302818,0.03955987,0.42704004,0.01784270443022251,0.10248944,0.24051812,0.4
fp_2647,2.8739162091784287e-11,0.6789493560791016,0.044149697,0.43331417,0.006170968525111675,0.23584867,0.21769933,0.4
fp_2648,3.834066675256764e-10,0.1445878148078918,0.055747867,0.26406053,0.05478924512863159,0.16330494,0.3136882,0.4
fp_2649,3.989580887875377e-11,0.4132342934608459,0.035051823,0.55206454,0.011240722611546516,0.23011902,0.23750122,0.4
fp_2650,3.080042332292976e-10,0.0581818036735057,0.04013458,0.32397905,0.03807796537876129,0.2071404,0.14514364,0.4
fp_2651,1.4558834693367828e-10,0.719184160232544,0.03311047,0.3579,0.005449551157653332,0.10439437,0.27676672,0.4
fp_2652,6.588102979820931e-11,0.0902201160788536,0.050238788,0.30549976,0.03400164842605591,0.19520389,0.2196007,0.4
fp_2653,3.749651977802415e-11,0.691342830657959,0.03952402,0.42636815,0.005289203021675348,0.2663945,0.26132533,0.4
fp_2654,8.512700960805475e-12,0.1358965188264846,0.055097133,0.47255057,0.02154138870537281,0.218332,0.14005381,0.4
fp_2655,7.575082922040011e-11,0.6764106750488281,0.038729668,0.56057733,0.0021393103525042534,0.16958122,0.2635215,0.4
fp_2656,2.1104770708824105e-11,0.0658096149563789,0.036476314,0.5986558,0.026715319603681564,0.32354438,0.18843196,0.4
fp_2657,2.7831068005745863e-10,0.6898254156112671,0.044503927,0.6532049,0.005430926103144884,0.2685658,0.20351064,0.4
fp_2658,2.2135009103418923e-10,0.0601514391601085,0.018695474,0.51403224,0.02905084937810898,0.36373773,0.2056121,0.4
fp_2659,4.7713069606381e-11,0.056478127837181,0.042102724,0.72316515,0.004774897824972868,0.34880894,0.24200279,0.4
fp_2660,1.3180737057361114e-10,0.0437630228698253,0.04059413,0.6737261,0.012144075706601143,0.13924119,0.16060396,0.4
fp_2661,1.0598759370150646e-10,0.6998452544212341,0.03420788,0.50456816,0.0012277248315513134,0.26072443,0.30262423,0.4
fp_2662,2.208951244142554e-09,0.0237144138664007,0.044810504,0.42713886,0.029852908104658127,0.15886244,0.15554334,0.4
fp_2663,1.9773539750023161e-10,0.6929135322570801,0.04093948,0.6572384,0.004520450718700886,0.18115236,0.21269703,0.2
fp_2664,5.075449505120844e-10,0.0254526976495981,0.046907783,0.42687282,0.06350179761648178,0.39286128,0.2141146,0.4
fp_2665,2.254855156758051e-11,0.6959484815597534,0.04184246,0.658388,0.004165824502706528,0.22222763,0.27582124,0.2
fp_2666,3.97827396025896e-11,0.0166657287627458,0.034095228,0.30609268,0.03324166685342789,0.21874176,0.17485334,0.4
fp_2667,1.742357924605642e-10,0.6610074043273926,0.034386754,0.37689272,0.009327797219157219,0.17050703,0.27597132,0.4
fp_2668,4.96755303558416e-09,0.0129546103999018,0.040468216,0.61688787,0.05251620337367058,0.2950191,0.15488882,0.4
fp_2669,1.8249170230522083e-10,0.6917934417724609,0.038585097,0.5642625,0.007528987247496843,0.19516844,0.24655399,0.4
fp_2670,1.4503548362299057e-09,0.0390804335474967,0.03579685,0.3056399,0.0301052238792181,0.41363764,0.14515291,0.4
fp_2671,4.495696176443076e-11,0.7138798832893372,0.0432162,0.41102752,0.025529127568006516,0.2770015,0.20191872,0.4
fp_2672,2.2535178584304205e-11,0.0103672761470079,0.04295507,0.56316495,0.01036127470433712,0.11350467,0.19139066,0.4
fp_2673,2.2656111361984976e-11,0.6869994401931763,0.038589478,0.72645986,0.009570498950779438,0.23746489,0.24313784,0.4
fp_2674,2.5657573288206947e-10,0.0399245917797088,0.018012136,0.32964364,0.03364152833819389,0.11030053,0.17024747,0.4
fp_2675,4.269541109547248e-10,0.7017393708229065,0.04449296,0.64962864,0.004614353179931641,0.2836692,0.22244374,0.4
fp_2676,2.2646487463084952e-10,0.0157948620617389,0.019276083,0.37901804,0.01953165791928768,0.3674561,0.21536091,0.4
fp_2677,3.4117553227019926e-10,0.0137333273887634,0.039639503,0.45649695,0.03252606466412544,0.40093318,0.19329841,0.4
fp_2678,2.913368157830831e-10,0.0184608958661556,0.041135162,0.66957223,0.007111607119441032,0.23942707,0.17848544,0.4
fp_2679,1.2888207168160193e-10,0.0132530191913247,0.051127225,0.55041564,0.011258507147431374,0.27263582,0.19366756,0.4
fp_2680,3.9380200489436135e-11,0.0181715749204158,0.019646168,0.36820853,0.029488645493984222,0.17131026,0.18309525,0.4
fp_2681,9.753681369517597e-12,0.0136915640905499,0.051105887,0.2902809,0.03405407443642616,0.23655717,0.19072755,0.4
fp_2682,2.433294538084496e-11,0.045319590717554,0.023718297,0.25219268,0.059517838060855865,0.26290902,0.17110248,0.4
fp_2683,7.6035129581431e-11,0.011840890161693,0.048661083,0.38509512,0.055895738303661346,0.21016103,0.19526128,0.4
fp_2684,1.4014633203940363e-11,0.0116045456379652,0.026041597,0.60616827,0.019732676446437836,0.06968665,0.1563696,0.4
fp_2685,3.233610601505177e-11,0.0109267327934503,0.05610609,0.45068917,0.03806998208165169,0.18933567,0.20693094,0.4
fp_2686,1.4763303080034262e-10,0.0225323531776666,0.026111454,0.43318373,0.04572005197405815,0.3380483,0.2739819,0.4
fp_2687,3.4940335347233287e-11,0.0204540230333805,0.043655694,0.48370624,0.047391243278980255,0.23024438,0.16139777,0.4
fp_2688,7.89410620205544e-11,0.0187697634100914,0.023095846,0.5359493,0.03723926097154617,0.120089404,0.15556367,0.4
fp_2689,1.8084132802353992e-10,0.0142934853211045,0.040988147,0.4424966,0.028611449524760246,0.30381957,0.21175903,0.4
fp_2690,3.433014289511149e-11,0.0219495389610528,0.028160512,0.2755216,0.054831091314554214,0.037983406,0.17313309,0.4
fp_2691,2.991023054232933e-11,0.0098363747820258,0.03769529,0.46425834,0.026814278215169907,0.36446708,0.20809026,0.4
fp_2692,2.8551430317214077e-11,0.0172661449760198,0.028513879,0.37293977,0.016705535352230072,0.048663326,0.15084404,0.4
fp_2693,7.714358318811065e-11,0.0114061431959271,0.07027823,0.48323426,0.008183465339243412,0.31831264,0.20229165,0.4
fp_2694,3.373975543397023e-10,0.0523262284696102,0.019039333,0.35163075,0.02368958108127117,0.39485034,0.188284,0.4
fp_2695,2.0619035645541572e-10,0.0095919780433177,0.044734567,0.69674957,0.030171619728207588,0.37101904,0.18923411,0.4
fp_2696,5.8640807765186764e-09,0.1119165569543838,0.04578212,0.51180875,0.03730027750134468,0.32165802,0.16541219,0.4
fp_2697,7.075934282951835e-11,0.0066221710294485,0.04576397,0.4356547,0.008339200168848038,0.38406634,0.19050646,0.4
fp_2698,2.4420985234030468e-09,0.0438468344509601,0.04982397,0.5041398,0.010424849577248096,0.16549641,0.17017654,0.4
fp_2699,1.9847901100433774e-10,0.0096584139391779,0.04332754,0.6800073,0.019523026421666145,0.3590126,0.19616531,0.4
fp_2700,4.256896501964036e-10,0.0308546125888824,0.0855405,0.37985787,0.032113295048475266,0.16472255,0.19070774,0.4
fp_2701,4.0327685635332955e-11,0.0288343299180269,0.045471787,0.6310741,0.054364997893571854,0.38875887,0.19236681,0.4
fp_2702,1.0810939921057638e-09,0.0461485832929611,0.068397164,0.36041415,0.05531066283583641,0.4439365,0.18731625,0.4
fp_2703,2.0713866386024016e-11,0.0091048525646328,0.042264193,0.6002763,0.017762094736099243,0.3423827,0.18891647,0.4
fp_2704,3.267835654852114e-11,0.0460099838674068,0.06768939,0.2993763,0.045419082045555115,0.17209665,0.2052127,0.4
fp_2705,6.20496570791218e-11,0.0181912034749984,0.040748626,0.2852907,0.05616467818617821,0.31612268,0.22072196,0.4
fp_2706,6.5220455702785785e-09,0.0183810479938983,0.054515332,0.37560806,0.05215742439031601,0.22437671,0.1068481,0.4
fp_2707,9.720200339069507e-11,0.0088555794209241,0.043290555,0.33177042,0.04091450944542885,0.28940055,0.19354762,0.4
fp_2708,1.2969243456950608e-09,0.1096834391355514,0.055372357,0.2880346,0.03129878640174866,0.386434,0.19511615,0.4
fp_2709,7.158742348911673e-11,0.0177400968968868,0.041115373,0.38898236,0.033425770699977875,0.26229003,0.1883372,0.4
fp_2710,1.099185986674911e-08,0.0546514429152011,0.058679134,0.41612235,0.029992319643497467,0.17772621,0.18252014,0.4
fp_2711,2.289560034618443e-11,0.0105671472847461,0.046640724,0.5291717,0.020377742126584053,0.36004728,0.18820778,0.4
fp_2712,9.292557695550485e-11,0.0183140933513641,0.082185835,0.3152647,0.008974029682576656,0.31982908,0.20666161,0.4
fp_2713,2.702577883706425e-10,0.0148462802171707,0.044661462,0.663969,0.024120647460222244,0.41188353,0.18418154,0.4
fp_2714,1.565318541452143e-08,0.051993653178215,0.032478005,0.31859136,0.040388431400060654,0.20554298,0.16370596,0.4
fp_2715,1.3554624089806566e-10,0.1148673221468925,0.04627374,0.69330233,0.04145863279700279,0.46700203,0.18498342,0.4
fp_2716,7.230294141180593e-10,0.0079995421692729,0.03889352,0.3747443,0.03005516156554222,0.23188528,0.18237014,0.4
fp_2717,5.370308711616367e-11,0.1501850187778473,0.04435286,0.63256264,0.011356867849826813,0.2782939,0.17328832,0.4
fp_2718,4.83231721304378e-09,0.1434408128261566,0.051319122,0.42955953,0.012827781029045582,0.0970386,0.18323591,0.2
fp_2719,4.185321533789477e-11,0.1210335418581962,0.074549854,0.4567299,0.0369998961687088,0.28555322,0.21112657,0.4
fp_2720,3.5962277600276593e-09,0.0318136103451252,0.046293378,0.2963252,0.044108450412750244,0.14106593,0.16899009,0.4
fp_2721,5.5170847057528505e-11,0.1074421852827072,0.057228267,0.49417347,0.04794218763709068,0.27089968,0.23256856,0.4
fp_2722,1.196693966143414e-09,0.0320285893976688,0.048199713,0.15311587,0.05971701070666313,0.03973982,0.16267219,0.4
fp_2723,3.882079727124399e-11,0.1132529228925705,0.06756556,0.48823515,0.03486122563481331,0.2879578,0.22781068,0.4
fp_2724,2.234056273309193e-09,0.0447133667767047,0.054994404,0.42604548,0.06214171275496483,0.44335657,0.23357676,0.4
fp_2725,3.86652480866001e-11,0.0583763308823108,0.04935354,0.5783902,0.0441211499273777,0.3731923,0.18421474,0.4
fp_2726,8.074858004469831e-10,0.0493808984756469,0.046096027,0.5174641,0.03222253918647766,0.17734331,0.17393649,0.4
fp_2727,1.1717020409474088e-10,0.1490718871355056,0.04859954,0.5403133,0.030441563576459885,0.3493926,0.22009078,0.4
fp_2728,1.0257653060286032e-10,0.0317541062831878,0.048514485,0.19493183,0.033753082156181335,0.056324754,0.18097268,0.4
fp_2729,7.671892982008544e-11,0.1610665619373321,0.045233637,0.5046877,0.0263975802809,0.418959,0.21100414,0.4
fp_2730,1.3791942587992878e-10,0.0314985811710357,0.052074045,0.20254815,0.025809772312641144,0.23881559,0.16623476,0.4
fp_2731,4.53560800028896e-11,0.1175870075821876,0.06884119,0.5450554,0.012463472783565521,0.31624034,0.19465403,0.4
fp_2732,3.4342946264587226e-09,0.029872165992856,0.031344265,0.35710913,0.03125087171792984,0.33118024,0.17038485,0.4
fp_2733,8.713780391689241e-11,0.0940490737557411,0.04498905,0.7083824,0.03189045563340187,0.37373808,0.2393479,0.4
fp_2734,6.344148539838557e-10,0.0130250137299299,0.04717642,0.5584086,0.07872647047042847,0.38228157,0.16848159,0.4
fp_2735,6.738459790156526e-11,0.347461462020874,0.048134446,0.56848896,0.008407287299633026,0.2771242,0.18122609,0.4
fp_2736,2.469357496259761e-10,0.0307651460170745,0.055114,0.44708648,0.07416659593582153,0.3494113,0.19933128,0.2
fp_2737,1.2888673461830535e-10,0.1923781037330627,0.04531485,0.71683466,0.02108650468289852,0.35042843,0.21902144,0.4
fp_2738,5.810410833029245e-11,0.0114800631999969,0.061650187,0.48849225,0.12613552808761597,0.42564258,0.24444503,0.4
fp_2739,8.660823447304011e-11,0.020401258021593,0.04529947,0.69228876,0.06147884950041771,0.39163744,0.24327232,0.4
fp_2740,1.3715232075051098e-11,0.0126727204769849,0.06340587,0.34426716,0.06967243552207947,0.08338724,0.20819484,0.4
fp_2741,3.857648228633437e-11,0.1985304206609726,0.044592857,0.69161654,0.037832412868738174,0.43083635,0.21016917,0.4
fp_2742,7.73255140473772e-11,0.0288756992667913,0.043435037,0.61865044,0.10828328132629395,0.38338774,0.18791758,0.4
fp_2743,4.176326645621842e-11,0.1014754548668861,0.04894668,0.4992644,0.05627636983990669,0.38569278,0.2361092,0.4
fp_2744,1.6698536997594715e-10,0.0151393571868538,0.041883558,0.5983594,0.06606294214725494,0.117466815,0.23900123,0.4
fp_2745,2.1870108155019885e-11,0.1336022764444351,0.046287686,0.6476883,0.050126321613788605,0.41025725,0.2105507,0.4
fp_2746,3.3135844762499644e-11,0.0152294440194964,0.046398014,0.40982324,0.05461384356021881,0.3397854,0.17993811,0.4
fp_2747,1.0642698528018357e-10,0.1115340292453765,0.04443559,0.45997962,0.041669558733701706,0.30394167,0.23686261,0.4
fp_2748,1.795674373084033e-11,0.1130783259868621,0.051213145,0.543661,0.031750258058309555,0.3880987,0.23634346,0.4
fp_2749,4.6481023890931894e-11,0.2322304248809814,0.044768214,0.65952075,0.02341703325510025,0.41376883,0.22812495,0.4
fp_2750,3.979080398508472e-10,0.0156474243849515,0.04245779,0.22683,0.09454450756311417,0.22954726,0.16497825,0.4
fp_2751,1.2482723188433908e-10,0.2600321769714355,0.04500112,0.69985116,0.03497296944260597,0.41103414,0.2168808,0.4
fp_2752,0.4594264030456543,0.0216864664107561,0.95542383,,0.0312931202352047,0.85894096,0.79982054,0.5
fp_2753,0.4531283676624298,0.005657504312694,0.9555415,0.5153483,0.06041133031249046,0.6579139,0.8281033,0.5
fp_2754,0.3237595856189728,0.3346510529518127,0.9479081,0.543275,0.01057768240571022,0.8291786,0.7712917,0.5
fp_2755,0.30528363585472107,0.0033263270743191,0.9553578,0.9544304,0.02663295529782772,0.7965748,0.7768817,0.5
fp_2756,0.357989639043808,0.3300627470016479,0.951874,0.745262,0.0016015147557482123,0.7424588,0.7599169,0.5
fp_2757,0.415481835603714,0.0952302366495132,0.95994043,0.47415987,0.07226640731096268,0.0019080263,0.8238007,0.5
fp_2758,0.15472406148910522,0.2347901314496994,0.95749474,0.32716522,0.014841818250715733,0.8606,0.7480011,0.5
fp_2759,0.4099287688732147,0.0019537208136171,0.9422416,0.19932613,0.12746958434581757,0.77572197,0.8357293,0.5
fp_2760,0.31680965423583984,0.1397300958633422,0.9572687,0.37957227,0.021162210032343864,0.8532215,0.6941833,0.5
fp_2761,0.49934497475624084,0.0181861110031604,0.95278764,0.90863705,0.051116470247507095,0.7738996,0.7853106,0.5
fp_2762,0.3894015848636627,0.1316641867160797,0.9661722,0.5023098,0.010264145210385323,0.7687729,0.7783601,0.5
fp_2763,0.3754705488681793,0.0033394102938473,0.95607626,0.7308581,0.08332385867834091,0.7938047,0.76797515,0.5
fp_2764,0.23289042711257935,0.1538585573434829,0.9521712,0.5792161,0.018189700320363045,0.838601,0.7513584,0.5
fp_2765,0.4228496849536896,0.0109740067273378,0.9525217,0.81370497,0.07331632077693939,0.7574904,0.83835053,0.5
fp_2766,0.3770935833454132,0.3525949120521545,0.9526788,0.5266219,0.009265798144042492,0.8444541,0.70696163,0.5
fp_2767,0.5305572152137756,0.0716253221035003,0.9482701,0.20941634,0.05592522770166397,0.6455157,0.80222476,0.5
fp_2768,0.10369013249874115,0.1900898963212967,0.9456489,0.41523123,0.006368511356413364,0.8271577,0.75215864,0.5
fp_2769,0.36339807510375977,0.0739856213331222,0.9545995,0.33469528,0.041770003736019135,0.82142586,0.82741404,0.5
fp_2770,0.35752031207084656,0.1048566326498985,0.9599506,0.6463727,0.0047999415546655655,0.7809134,0.7672373,0.5
fp_2771,0.3831709027290344,0.0169251132756471,0.95323914,0.5652106,0.0635131299495697,0.7470825,0.8361325,0.5
fp_2772,0.16900032758712769,0.0937604010105133,0.94462776,0.4467248,0.016271421685814857,0.83104694,0.81346095,0.5
fp_2773,0.2628593146800995,0.3117415010929107,0.95459515,0.9610481,0.0174227524548769,0.8434858,0.73727286,0.5
fp_2774,0.3118212819099426,0.1651046723127365,0.93902165,0.78369033,0.010944691486656666,0.83670545,0.76198405,0.5
fp_2775,0.3528536856174469,0.188088372349739,0.9560945,0.9445466,0.012635593302547932,0.85167867,0.81509364,0.5
fp_2776,0.1792113482952118,0.2938497364521026,0.95269704,0.55237025,0.0035161913838237524,0.8603452,0.756235,0.5
fp_2777,0.1293979436159134,0.3732911050319671,0.960669,0.6132332,0.03044908121228218,0.77064687,0.7761897,0.5
fp_2778,0.37883418798446655,0.0082413498312234,0.9467491,0.73507226,0.013913646340370178,0.83901066,0.81776947,0.5
fp_2779,0.38266223669052124,0.3191518485546112,0.963551,0.62283725,0.061219312250614166,0.8159109,0.6829392,0.5
fp_2780,0.14966702461242676,0.1442666351795196,0.94203556,0.95546407,0.041326530277729034,0.8120763,0.8016777,0.5
fp_2781,0.4474717974662781,0.3373580873012543,0.9495549,0.68389505,0.02073763683438301,0.6821257,0.6728686,0.5
fp_2782,0.38501089811325073,0.0140322688966989,0.94849384,0.75089574,0.005338949616998434,0.5320462,0.69884324,0.5
fp_2783,0.3326933681964874,0.340310126543045,0.95737314,0.91736764,0.053613562136888504,0.8232449,0.7438776,0.5
fp_2784,0.22261399030685425,0.1532130986452102,0.95283496,0.40594977,0.014624758623540401,0.8415837,0.6945381,0.5
fp_2785,0.2462761551141739,0.3559842109680176,0.9555727,0.8330439,0.027573036029934883,0.85186183,0.695945,0.5
fp_2786,0.2546471655368805,0.0460634678602218,0.9467282,0.5068071,0.012213043868541718,0.8567981,0.7844134,0.5
fp_2787,0.14395105838775635,0.0044002067297697,0.95586514,0.6434821,0.020278142765164375,0.8147428,0.8104631,0.5
fp_2788,0.36834093928337097,0.2871652841567993,0.94844365,0.6424894,0.05627097561955452,0.79572976,0.7695934,0.5
fp_2789,0.44220101833343506,0.015131352469325,0.96368164,0.8518823,0.008182249963283539,0.6198821,0.69581485,0.5
fp_2790,0.27774080634117126,0.3390033543109894,0.9454473,0.44697315,0.012526999227702618,0.84734184,0.77361417,0.5
fp_2791,0.29815471172332764,0.0495709218084812,0.9330726,0.8062088,0.028820142149925232,0.6220564,0.7739469,0.5
fp_2792,0.4639899432659149,0.3436201214790344,0.95811105,0.5266914,0.029873045161366463,0.83304995,0.8390348,0.5
fp_2793,0.4121730327606201,0.3581375181674957,0.9487835,0.90924245,0.025588789954781532,0.7945992,0.68797344,0.5
fp_2794,0.40278664231300354,0.0273218695074319,0.9562122,0.7675378,0.012076793238520622,0.750044,0.87892103,0.5
fp_2795,0.16982553899288177,0.0064562582410871,0.9571199,0.8710349,0.007855458185076714,0.8518063,0.7890291,0.5
fp_2796,0.31540653109550476,0.025853743776679,0.9773387,0.38383326,0.0320492759346962,0.77924645,0.829871,0.5
fp_2797,0.2788156270980835,0.0192702766507864,0.9491636,0.91125774,0.017393821850419044,0.6212941,0.7563572,0.5
fp_2798,0.3789304494857788,0.0166614297777414,0.96764517,0.44185862,0.053239256143569946,0.7179538,0.6136658,0.5
fp_2799,0.237583726644516,0.3771999180316925,0.9552456,0.79263055,0.04558681696653366,0.23507383,0.75370544,0.5
